graph,database,method,dependency,m5_max_inc_count,m6_avg_inc_count,m7_minimality,m7_minimality_no_clusters,m7_minimality_no_matches
$S_\text{No-2}$,Memgraph,denormalized,"(e:Event:name&time&venue)::e.time,e.venue\determ e.name",1,1.0,1.0,2,2
$S_\text{No-2}$,Memgraph,denormalized,"(e:Event:time&venue&company)::e.time,e.company\determ e.venue",1,1.0,1.0,2,2
$S_\text{No-2}$,Memgraph,node-left,"(x7:Enameetimeevenue:Ename&Evenue&Etime)::x7.Ename,x7.Etime\determ x7",1,1.0,1.0,2,2
$S_\text{No-2}$,Memgraph,node-left,"(x5:Ecompanyetimeevenue:Evenue&Etime&Ecompany)::x5.Etime,x5.Ecompany\determ x5",1,1.0,1.0,2,2
$S_\text{No-2}$,Memgraph,node-left,(x3:Ecompanyename:Ename&Ecompany)::x3.Ename\determ x3,1,1.0,1.0,1,1
$S_\text{No-2}$,Memgraph,node-left,"(x1:Enameetimeevenue:Ename&Evenue&Etime)::x1.Etime,x1.Evenue\determ x1",1,1.0,1.0,2,2
$S_\text{No-2}$,Memgraph,denormalized,(e:Event:name&company)::e.name\determ e.company,2,2.0,0.0,1,2
$S_\text{No-2}$,Memgraph,denormalized,"(e:Event:name&time&venue)::e.time,e.name\determ e.venue",1,1.0,1.0,2,2
$S_\text{No-2}$,Memgraph,denormalized,"(e:Event:name&time&venue)::e.venue,e.time\determ e.name",1,1.0,1.0,2,2
$S_\text{No-2}$,Memgraph,denormalized,"(e:Event:time&venue&company)::e.time,e.company\determ e.venue",1,1.0,1.0,2,2
$S_\text{No-2}$,Memgraph,edge-left,"(e:Event:name&time&venue&company)::e.name,e.time\determ e.venue",1,1.0,1.0,2,2
$S_\text{No-2}$,Memgraph,edge-left,(e:Event:name&time&venue&company)::e.name\determ e.company,2,2.0,0.0,1,2
$S_\text{No-2}$,Memgraph,edge-left,"(e:Event:name&time&venue&company)::e.time,e.company\determ e.venue",1,1.0,1.0,2,2
$S_\text{No-2}$,Memgraph,edge-left,"(e:Event:name&time&venue&company)::e.time,e.venue\determ e.name",1,1.0,1.0,2,2
$S_\text{No-3}$,Memgraph,denormalized,"(e:Event:time&venue&company)::e.company,e.time\determ e",1,1.0,1.0,2,2
$S_\text{No-3}$,Memgraph,denormalized,"(e:Event&Confirmed:name&time&company)::e.name,e.company\determ e.time",1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,denormalized,(e:Event:name&company)::e.name\determ e.company,2,2.0,0.0,1,2
$S_\text{No-3}$,Memgraph,denormalized,"(e:Event:name&time&venue)::e.time,e.name\determ e.venue",1,1.0,1.0,2,2
$S_\text{No-3}$,Memgraph,denormalized,"(e:Event:name&time&venue)::e.venue,e.time\determ e.name",1,1.0,1.0,2,2
$S_\text{No-3}$,Memgraph,all,"(x7:Enameetimeevenue:Ename&Evenue&Etime)::x7.Etime,x7.Ename\determ x7",1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,all,"(x1:Ecompanyenameetime:Ename&Etime&Ecompany)::x1.Ecompany,x1.Ename\determ x1",1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,all,(x5:Ecompanyename:Ename&Ecompany)::x5.Ename\determ x5,1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,all,"(x9:Enameetimeevenue:Ename&Evenue&Etime)::x9.Etime,x9.Evenue\determ x9",1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,denormalized,"(e:Event:time&venue&company)::e.company,e.time\determ e",1,1.0,1.0,2,2
$S_\text{No-3}$,Memgraph,denormalized,(e:Event:name&company)::e.name\determ e.company,2,2.0,0.0,1,2
$S_\text{No-3}$,Memgraph,denormalized,"(e:Event:name&time&venue)::e.venue,e.time\determ e.name",1,1.0,1.0,2,2
$S_\text{No-3}$,Memgraph,denormalized,"(e:Event:name&time&venue)::e.name,e.time\determ e.venue",1,1.0,1.0,2,2
$S_\text{No-3}$,Memgraph,denormalized,"(e:Event&Confirmed:name&time&company)::e.company,e.name\determ e.time",1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,node-left,"(x7:Enameetimeevenue:Ename&Evenue&Etime)::x7.Etime,x7.Ename\determ x7",1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,node-left,(x5:Ecompanyename:Ename&Ecompany)::x5.Ename\determ x5,1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,node-left,"(x1:Ecompanyenameetime:Ename&Etime&Ecompany)::x1.Ename,x1.Ecompany\determ x1",1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,node-left,"(x9:Enameetimeevenue:Ename&Evenue&Etime)::x9.Etime,x9.Evenue\determ x9",1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,denormalized,(e:Event:name&company)::e.name\determ e.company,2,2.0,0.0,1,2
$S_\text{No-3}$,Memgraph,denormalized,"(e:Event:name&time&venue)::e.time,e.venue\determ e.name",1,1.0,1.0,2,2
$S_\text{No-3}$,Memgraph,denormalized,"(e:Event:time&venue&company)::e.time,e.company\determ e",1,1.0,1.0,2,2
$S_\text{No-3}$,Memgraph,denormalized,"(e:Event:name&time&venue)::e.name,e.time\determ e.venue",1,1.0,1.0,2,2
$S_\text{No-3}$,Memgraph,denormalized,"(e:Event&Confirmed:name&time&company)::e.company,e.name\determ e.time",1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,edge-left,"(e:Event&Confirmed:name&time&venue&company)::e.time,e.name\determ e.venue",1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,edge-left,(e:Event&Confirmed:name&time&venue&company)::e.name\determ e.company,1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,edge-left,"(e:Event&Confirmed:name&time&venue&company)::e.company,e.time\determ e",1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,edge-left,"(e:Event&Confirmed:name&time&venue&company)::e.venue,e.time\determ e.name",1,1.0,1.0,1,1
$S_\text{No-3}$,Memgraph,edge-left,"(e:Event&Confirmed:name&time&venue&company)::e.name,e.company\determ e.time",1,1.0,1.0,1,1
$S_\text{Nw}$,Memgraph,denormalized,(o:Order:orderID)::o.orderID\determ o,1,1.0,1.0,830,830
$S_\text{Nw}$,Memgraph,denormalized,"(o:Order:shipCountry&customerID&orderID&shipCity&shipPostalCode&shipAddress&orderDate&shipRegion)::o.customerID\determ o.shipPostalCode,o.shipRegion,o.shipCountry,o.shipCity,o.shipAddress",31,9.325842696629213,0.10615199034981906,89,830
$S_\text{Nw}$,Memgraph,all,(x1:OcustomerIDoshipAddressoshipCityoshipCountryoshipPostalCodeoshipRegion:OshipCountry&OshipRegion&OshipPostalCode&OshipCity&OshipAddress&OcustomerID)::x1.OcustomerID\determ x1,1,1.0,1.0,89,89
$S_\text{Nw}$,Memgraph,denormalized,(o:Order:orderID)::o.orderID\determ o,1,1.0,1.0,830,830
$S_\text{Nw}$,Memgraph,denormalized,"(o:Order:shipCountry&customerID&orderID&shipCity&shipPostalCode&shipAddress&orderDate&shipRegion)::o.customerID\determ o.shipAddress,o.shipCountry,o.shipPostalCode,o.shipRegion,o.shipCity",31,9.325842696629213,0.10615199034981906,89,830
$S_\text{Nw}$,Memgraph,node-left,(x1:OcustomerIDoshipAddressoshipCityoshipCountryoshipPostalCodeoshipRegion:OshipCountry&OshipRegion&OshipPostalCode&OshipCity&OshipAddress&OcustomerID)::x1.OcustomerID\determ x1,1,1.0,1.0,89,89
$S_\text{Nw}$,Memgraph,denormalized,(o:Order:orderID)::o.orderID\determ o,1,1.0,1.0,830,830
$S_\text{Nw}$,Memgraph,denormalized,"(o:Order:shipCountry&customerID&orderID&shipCity&shipPostalCode&shipAddress&orderDate&shipRegion)::o.customerID\determ o.shipPostalCode,o.shipCity,o.shipRegion,o.shipAddress,o.shipCountry",31,9.325842696629213,0.10615199034981906,89,830
$S_\text{Nw}$,Memgraph,edge-left,(o:Order:orderID)::o.orderID\determ o,1,1.0,1.0,830,830
$S_\text{Nw}$,Memgraph,edge-left,"(o:Order:shipCountry&customerID&orderID&shipCity&shipPostalCode&shipAddress&orderDate&shipRegion)::o.customerID\determ o.shipCity,o.shipCountry,o.shipPostalCode,o.shipAddress,o.shipRegion",31,9.325842696629213,0.10615199034981906,89,830
$S_\text{Lon}$,Memgraph,denormalized,(s:Station:zone&zoneOriginal)::s.zoneOriginal\determ s.zone,125,40.6875,0.023076923076923078,16,651
$S_\text{Lon}$,Memgraph,denormalized,(s:Station)-[c::type&line&color]->(acfca)::c.line\determ c.color,218,69.71428571428571,0.013839056893900564,28,1952
$S_\text{Lon}$,Memgraph,denormalized,"(bbfag)-[c:CONNECTED_THROUGH:type&line&color]->(daaed)::c.line\determ c.color,c.type",218,69.71428571428571,0.013839056893900564,28,1952
$S_\text{Lon}$,Memgraph,denormalized,"(s:Station:longitude&zone&latitude)::s.latitude,s.longitude\determ s.zone",1,1.0,1.0,651,651
$S_\text{Lon}$,Memgraph,denormalized,"(s:Station:longitude&latitude)::s.longitude,s.latitude\determ s",1,1.0,1.0,651,651
$S_\text{Lon}$,Memgraph,all,(x1:Ccolorclinectype:Ccolor&Cline&Ctype)::x1.Cline\determ x1,1,1.0,1.0,28,28
$S_\text{Lon}$,Memgraph,all,(x3:SzoneszoneOriginal:Szone&SzoneOriginal)::x3.SzoneOriginal\determ x3,1,1.0,1.0,15,15
$S_\text{Lon}$,Memgraph,denormalized,(s:Station:zone&zoneOriginal)::s.zoneOriginal\determ s.zone,125,40.6875,0.023076923076923078,16,651
$S_\text{Lon}$,Memgraph,denormalized,"(s:Station:longitude&zone&latitude)::s.longitude,s.latitude\determ s.zone",1,1.0,1.0,651,651
$S_\text{Lon}$,Memgraph,denormalized,(s:Station)-[c::type&line&color]->(bcagb)::c.line\determ c.color,218,69.71428571428571,0.013839056893900564,28,1952
$S_\text{Lon}$,Memgraph,denormalized,"(s:Station:longitude&latitude)::s.latitude,s.longitude\determ s",1,1.0,1.0,651,651
$S_\text{Lon}$,Memgraph,denormalized,"(ecbad)-[c:CONNECTED_THROUGH:type&line&color]->(fabea)::c.line\determ c.color,c.type",218,69.71428571428571,0.013839056893900564,28,1952
$S_\text{Lon}$,Memgraph,node-left,(x1:SzoneszoneOriginal:Szone&SzoneOriginal)::x1.SzoneOriginal\determ x1,1,1.0,1.0,15,15
$S_\text{Lon}$,Memgraph,denormalized,(s:Station:zone&zoneOriginal)::s.zoneOriginal\determ s.zone,125,40.6875,0.023076923076923078,16,651
$S_\text{Lon}$,Memgraph,denormalized,(s:Station)-[c::type&line&color]->(fdccc)::c.line\determ c.color,218,69.71428571428571,0.013839056893900564,28,1952
$S_\text{Lon}$,Memgraph,denormalized,"(s:Station:longitude&latitude)::s.latitude,s.longitude\determ s",1,1.0,1.0,651,651
$S_\text{Lon}$,Memgraph,denormalized,"(baeff)-[c:CONNECTED_THROUGH:type&line&color]->(ebded)::c.line\determ c.color,c.type",218,69.71428571428571,0.013839056893900564,28,1952
$S_\text{Lon}$,Memgraph,denormalized,"(s:Station:longitude&zone&latitude)::s.latitude,s.longitude\determ s.zone",1,1.0,1.0,651,651
$S_\text{Lon}$,Memgraph,edge-left,(x1:Ccolorclinectype:Ccolor&Cline&Ctype)::x1.Cline\determ x1,1,1.0,1.0,28,28
$S_\text{Ts-1}$,Neo4J,denormalized,"(afgdb)-[s:STOPS_AT:departure&stopid]->(st)::s.stopid,s.departure\determ st",1,1.0,1.0,1826601,1826601
$S_\text{Ts-1}$,Neo4J,denormalized,(bfgac)-[s:STOPS_AT:stopid]->(abdbg)::s.stopid\determ s,1,1.0,1.0,1826601,1826601
$S_\text{Ts-1}$,Neo4J,denormalized,(x:TrainService:serviceid)::x.serviceid\determ x,1,1.0,1.0,193637,193637
$S_\text{Ts-1}$,Neo4J,denormalized,(gdffg)-[t:STOPS_AT:code]->(s:Station:name)::s.name\determ t.code,40675,3370.112546125461,0.0002961786926530165,542,1826601
$S_\text{Ts-1}$,Neo4J,denormalized,"(ts:TrainService:date&number&type)::ts.number,ts.date\determ ts.type",3,1.005232856942624,0.9947943564213266,192629,193637
$S_\text{Ts-1}$,Neo4J,denormalized,"(x:TrainService:date&number&operator)-[fcdgf:STOPS_AT]->(aefaa)::x.date,x.number\determ x.operator",61,9.482481869293036,0.10545713347202453,192629,1826601
$S_\text{Ts-1}$,Neo4J,all,"(x7:Tsdatetsnumbertstype:Tsdate&Tsnumber&Tstype)::x7.Tsnumber,x7.Tsdate\determ x7",1,1.0,1.0,192629,192629
$S_\text{Ts-1}$,Neo4J,all,(x1:Tstopid:S&Tstopid)::x1.Tstopid\determ x1,1,1.0,1.0,1632800,1632800
$S_\text{Ts-1}$,Neo4J,all,"(x5:Tsdatetsnumbertsoperator:Tsoperator&Tsdate&Tsnumber)::x5.Tsnumber,x5.Tsdate\determ x5",1,1.0,1.0,192629,192629
$S_\text{Ts-1}$,Neo4J,all,(x0:Snametcode:Tcode&Sname)::x0.Sname\determ x0,1,1.0,1.0,542,542
$S_\text{Ts-1}$,Neo4J,denormalized,(bbfcf)-[t:STOPS_AT:code]->(s:Station:name)::s.name\determ t.code,40675,3370.112546125461,0.0002961786926530165,542,1826601
$S_\text{Ts-1}$,Neo4J,denormalized,"(x:TrainService:date&number&operator)-[ebebf:STOPS_AT]->(ffgbd)::x.date,x.number\determ x.operator",61,9.482481869293036,0.10545713347202453,192629,1826601
$S_\text{Ts-1}$,Neo4J,denormalized,(x:TrainService:serviceid)::x.serviceid\determ x,1,1.0,1.0,193637,193637
$S_\text{Ts-1}$,Neo4J,denormalized,(ebeeg)-[s:STOPS_AT:stopid]->(debac)::s.stopid\determ s,1,1.0,1.0,1826601,1826601
$S_\text{Ts-1}$,Neo4J,denormalized,"(gbffb)-[s:STOPS_AT:departure&stopid]->(st)::s.stopid,s.departure\determ st",1,1.0,1.0,1826601,1826601
$S_\text{Ts-1}$,Neo4J,denormalized,"(ts:TrainService:date&number&type)::ts.number,ts.date\determ ts.type",3,1.005232856942624,0.9947943564213266,192629,193637
$S_\text{Ts-1}$,Neo4J,node-left,"(x6:Tsdatetsnumbertstype:Tsnumber&Tsdate&Tstype)::x6.Tsnumber,x6.Tsdate\determ x6",1,1.0,1.0,192629,192629
$S_\text{Ts-1}$,Neo4J,node-left,"(x1:Tsdatetsnumbertsoperator:Tsoperator&Tsdate&Tsnumber)::x1.Tsnumber,x1.Tsdate\determ x1",1,1.0,1.0,192629,192629
$S_\text{Ts-1}$,Neo4J,node-left,(x4:Snametcode:Tcode&Sname)::x4.Sname\determ x4,1,1.0,1.0,542,542
$S_\text{Ts-1}$,Neo4J,denormalized,"(afafd)-[s:STOPS_AT:departure&stopid]->(st)::s.departure,s.stopid\determ st",1,1.0,1.0,1826601,1826601
$S_\text{Ts-1}$,Neo4J,denormalized,"(x:TrainService:date&number&operator)-[gefef:STOPS_AT]->(acfac)::x.number,x.date\determ x.operator",61,9.482481869293036,0.10545713347202453,192629,1826601
$S_\text{Ts-1}$,Neo4J,denormalized,"(ts:TrainService:date&number&type)::ts.date,ts.number\determ ts.type",3,1.005232856942624,0.9947943564213266,192629,193637
$S_\text{Ts-1}$,Neo4J,denormalized,(x:TrainService:serviceid)::x.serviceid\determ x,1,1.0,1.0,193637,193637
$S_\text{Ts-1}$,Neo4J,denormalized,(aefgg)-[s:STOPS_AT:stopid]->(ddfgd)::s.stopid\determ s,1,1.0,1.0,1826601,1826601
$S_\text{Ts-1}$,Neo4J,denormalized,(bcaca)-[t:STOPS_AT:code]->(s:Station:name)::s.name\determ t.code,40675,3370.112546125461,0.0002961786926530165,542,1826601
$S_\text{Ts-1}$,Neo4J,edge-left,(x0:Tstopid:S&Tstopid)::x0.Tstopid\determ x0,1,1.0,1.0,1632800,1632800
$S_\text{Ts-2}$,Neo4J,denormalized,(fbaab)-[t:STOPS_AT:code]->(s:Station:name)::t.code\determ s.name,40675,3370.112546125461,0.0002961786926530165,542,1826601
$S_\text{Ts-2}$,Neo4J,denormalized,"(ts:TrainService:date&number&type)::ts.date,ts.number\determ ts.type",3,1.005232856942624,0.9947943564213266,192629,193637
$S_\text{Ts-2}$,Neo4J,denormalized,(abbgg)-[t:STOPS_AT:code]->(s:Station:name)::s.name\determ t.code,40675,3370.112546125461,0.0002961786926530165,542,1826601
$S_\text{Ts-2}$,Neo4J,denormalized,(edeeg)-[s:STOPS_AT:stopid]->(feabf)::s.stopid\determ s,1,1.0,1.0,1826601,1826601
$S_\text{Ts-2}$,Neo4J,denormalized,(x:TrainService:serviceid)::x.serviceid\determ x,1,1.0,1.0,193637,193637
$S_\text{Ts-2}$,Neo4J,denormalized,"(bceca)-[s:STOPS_AT:departure&stopid]->(st)::s.departure,s.stopid\determ st",1,1.0,1.0,1826601,1826601
$S_\text{Ts-2}$,Neo4J,denormalized,"(x:TrainService:date&number&operator)-[gaccg:STOPS_AT]->(dadec)::x.number,x.date\determ x.operator",61,9.482481869293036,0.10545713347202453,192629,1826601
$S_\text{Ts-2}$,Neo4J,all,(x1:Snametcode:Tcode&Sname)::x1.Sname\determ x1,1,1.0,1.0,542,542
$S_\text{Ts-2}$,Neo4J,all,(x6:Snametcode:Tcode&Sname)::x6.Tcode\determ x6,1,1.0,1.0,542,542
$S_\text{Ts-2}$,Neo4J,all,"(x10:Tsdatetsnumbertstype:Tsdate&Tsnumber&Tstype)::x10.Tsnumber,x10.Tsdate\determ x10",1,1.0,1.0,192629,192629
$S_\text{Ts-2}$,Neo4J,all,"(x8:Tsdatetsnumbertsoperator:Tsoperator&Tsdate&Tsnumber)::x8.Tsnumber,x8.Tsdate\determ x8",1,1.0,1.0,192629,192629
$S_\text{Ts-2}$,Neo4J,all,(x0:Tstopid:S&Tstopid)::x0.Tstopid\determ x0,1,1.0,1.0,1632800,1632800
$S_\text{Ts-2}$,Neo4J,denormalized,"(afdcd)-[s:STOPS_AT:departure&stopid]->(st)::s.departure,s.stopid\determ st",1,1.0,1.0,1826601,1826601
$S_\text{Ts-2}$,Neo4J,denormalized,(gdcca)-[t:STOPS_AT:code]->(s:Station:name)::s.name\determ t.code,40675,3370.112546125461,0.0002961786926530165,542,1826601
$S_\text{Ts-2}$,Neo4J,denormalized,(ccfdg)-[s:STOPS_AT:stopid]->(adgdb)::s.stopid\determ s,1,1.0,1.0,1826601,1826601
$S_\text{Ts-2}$,Neo4J,denormalized,(eggcb)-[t:STOPS_AT:code]->(s:Station:name)::t.code\determ s.name,40675,3370.112546125461,0.0002961786926530165,542,1826601
$S_\text{Ts-2}$,Neo4J,denormalized,"(ts:TrainService:date&number&type)::ts.date,ts.number\determ ts.type",3,1.005232856942624,0.9947943564213266,192629,193637
$S_\text{Ts-2}$,Neo4J,denormalized,(x:TrainService:serviceid)::x.serviceid\determ x,1,1.0,1.0,193637,193637
$S_\text{Ts-2}$,Neo4J,denormalized,"(x:TrainService:date&number&operator)-[cbdag:STOPS_AT]->(cdgfg)::x.number,x.date\determ x.operator",61,9.482481869293036,0.10545713347202453,192629,1826601
$S_\text{Ts-2}$,Neo4J,node-left,"(x1:Tsdatetsnumbertstype:Tsnumber&Tsdate&Tstype)::x1.Tsnumber,x1.Tsdate\determ x1",1,1.0,1.0,192629,192629
$S_\text{Ts-2}$,Neo4J,node-left,"(x5:Tsdatetsnumbertsoperator:Tsoperator&Tsdate&Tsnumber)::x5.Tsdate,x5.Tsnumber\determ x5",1,1.0,1.0,192629,192629
$S_\text{Ts-2}$,Neo4J,node-left,(x6:Snametcode:Tcode&Sname)::x6.Sname\determ x6,1,1.0,1.0,542,542
$S_\text{Ts-2}$,Neo4J,denormalized,"(x:TrainService:date&number&operator)-[afedf:STOPS_AT]->(eddfg)::x.number,x.date\determ x.operator",61,9.482481869293036,0.10545713347202453,192629,1826601
$S_\text{Ts-2}$,Neo4J,denormalized,(cbede)-[s:STOPS_AT:stopid]->(gedaf)::s.stopid\determ s,1,1.0,1.0,1826601,1826601
$S_\text{Ts-2}$,Neo4J,denormalized,(bbgfg)-[t:STOPS_AT:code]->(s:Station:name)::s.name\determ t.code,40675,3370.112546125461,0.0002961786926530165,542,1826601
$S_\text{Ts-2}$,Neo4J,denormalized,"(fgebg)-[s:STOPS_AT:departure&stopid]->(st)::s.departure,s.stopid\determ st",1,1.0,1.0,1826601,1826601
$S_\text{Ts-2}$,Neo4J,denormalized,(cbdcf)-[t:STOPS_AT:code]->(s:Station:name)::t.code\determ s.name,40675,3370.112546125461,0.0002961786926530165,542,1826601
$S_\text{Ts-2}$,Neo4J,denormalized,(x:TrainService:serviceid)::x.serviceid\determ x,1,1.0,1.0,193637,193637
$S_\text{Ts-2}$,Neo4J,denormalized,"(ts:TrainService:date&number&type)::ts.number,ts.date\determ ts.type",3,1.005232856942624,0.9947943564213266,192629,193637
$S_\text{Ts-2}$,Neo4J,edge-left,(x0:Tstopid:S&Tstopid)::x0.Tstopid\determ x0,1,1.0,1.0,1632800,1632800
$S_\text{Ts-2}$,Neo4J,edge-left,(x1:Snametcode:Tcode&Sname)::x1.Tcode\determ x1,1,1.0,1.0,542,542
$S_\text{Off-1}$,Neo4J,denormalized,(e:Entity:country_codes&service_provider&countries)::e.country_codes\determ e.countries,309353,738.9691470054453,0.0013556940994151113,1105,814344
$S_\text{Off-1}$,Neo4J,denormalized,"(e:Entity:jurisdiction_description&countries&country_codes)::e.countries,e.jurisdiction_description\determ e.country_codes",175938,361.9306666666667,0.0027617355340440086,2250,814344
$S_\text{Off-1}$,Neo4J,denormalized,(e:Entity:country_codes&service_provider&countries)::e.countries\determ e.country_codes,309353,738.2991840435155,0.0013556940994151113,1105,814344
$S_\text{Off-1}$,Neo4J,all,(x1:EcountriesecountryCodes:Ecountries&EcountryCodes)::x1.Ecountries\determ x1,1,1.0,1.0,858,858
$S_\text{Off-1}$,Neo4J,all,(x3:EcountriesecountryCodes:Ecountries&EcountryCodes)::x3.EcountryCodes\determ x3,1,1.0,1.0,858,858
$S_\text{Off-1}$,Neo4J,denormalized,(e:Entity:country_codes&service_provider&countries)::e.country_codes\determ e.countries,309353,738.9691470054453,0.0013556940994151113,1105,814344
$S_\text{Off-1}$,Neo4J,denormalized,(e:Entity:country_codes&service_provider&countries)::e.countries\determ e.country_codes,309353,738.2991840435155,0.0013556940994151113,1105,814344
$S_\text{Off-1}$,Neo4J,denormalized,"(e:Entity:jurisdiction_description&countries&country_codes)::e.jurisdiction_description,e.countries\determ e.country_codes",175938,361.9306666666667,0.0027617355340440086,2250,814344
$S_\text{Off-1}$,Neo4J,node-left,(x1:EcountriesecountryCodes:Ecountries&EcountryCodes)::x1.Ecountries\determ x1,1,1.0,1.0,858,858
$S_\text{Off-1}$,Neo4J,node-left,(x3:EcountriesecountryCodes:Ecountries&EcountryCodes)::x3.EcountryCodes\determ x3,1,1.0,1.0,858,858
$S_\text{Off-1}$,Neo4J,denormalized,(e:Entity:country_codes&service_provider&countries)::e.country_codes\determ e.countries,309353,738.9691470054453,0.0013556940994151113,1105,814344
$S_\text{Off-1}$,Neo4J,denormalized,"(e:Entity:jurisdiction_description&countries&country_codes)::e.countries,e.jurisdiction_description\determ e.country_codes",175938,361.9306666666667,0.0027617355340440086,2250,814344
$S_\text{Off-1}$,Neo4J,denormalized,(e:Entity:country_codes&service_provider&countries)::e.countries\determ e.country_codes,309353,738.2991840435155,0.0013556940994151113,1105,814344
$S_\text{Off-1}$,Neo4J,edge-left,(e:Entity:jurisdiction_description&service_provider&countries&country_codes)::e.country_codes\determ e.countries,309353,738.9691470054453,0.0013556940994151113,1105,814344
$S_\text{Off-1}$,Neo4J,edge-left,(e:Entity:jurisdiction_description&service_provider&countries&country_codes)::e.countries\determ e.country_codes,309353,738.2991840435155,0.0013556940994151113,1105,814344
